"achievement_bulldog_2_desc","Виконайте роботу ""Втеча Хокстона"" на складності Жага смерті або вище."
"achievement_bulldog_4","Каверна"
"achievement_bulldog_4_desc","Пораніть ворога за допомогою холодної зброї ""Шанхайський ніж Нова""."
"achievement_bullet_dodger","Ухилення від куль"
"achievement_bullet_dodger_additional","Вбивства ворогів ботом-партнером будуть зараховуватися до цього досягнення."
"achievement_bullet_dodger_desc","Під час втечі через вулицю виконайте втечу, не давши жодному із ворожих снайперів померти."
"achievement_cac_1","Конфронтація у стилі Компакт"
"achievement_cac_10","Федеральна гарантія"
"achievement_cac_10_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_10_desc","У роботі ""Перший Світовий Банк"" вбийте всіх бульдозерів у сховищі протягом 30 секунд після стрибка у яму."
"achievement_cac_11","Срібний язик"
"achievement_cac_11_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_11_desc","У перший день роботи ""Пограбування-іграшка"" переконайте касира у бутику ""Garnet Group"" битися на вашому боці."
"achievement_cac_12","Я впевнений, що цього ніхто не почув"
"achievement_cac_12_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_12_desc","У ""Українському Завданні"" виконайте пограбування у режимі stealth після того, як спрацювала сигналізація на металошукачах."
"achievement_cac_13","Пам'ятайте, без росіян"
"achievement_cac_13_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_13_desc","У роботі ""Точка кипіння"" відскануйте всі 4 тіла, не давши найманцям вимкнути електрику або зупинити сканер на складності OVERKILL або вище."
"achievement_cac_14","""Безпечні слова"" - Поліцейська жорстокість та Іронія"
"achievement_cac_14_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_14_desc","Вбийте Клоукера за допомогою Телескопічної Дубинки."
"achievement_cac_15","Сорокова"
"achievement_cac_15_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_15_desc","Протягом одного дня будь-якої роботи встановіть щонайменше 40 мін."
"achievement_cac_16","Чорт візьми, Байл..."
"achievement_cac_16_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_16_desc","У другий день роботи ""Велика Нафта"" змусьте Байла спрацювати тривогу."
"achievement_cac_17","Ван Гог до Пекла"
"achievement_cac_17_additional","Це досягнення було запропоноване спільнотою PAYDAY 2. Це досягнення можна виконати або в перший день роботи ""Фреймінг Фрейм"", або в роботі ""Художня Галерея""."
"achievement_cac_17_desc","У роботі ""Художня Галерея"" киньте картину у туалет."
"achievement_cac_18","Драґанборн"
"achievement_cac_18_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_18_desc","У ""Безпечному Будинку"" вдарте у боксерський мішок у спортзалі Драґана із результатом понад 500 очок за один удар."
"achievement_cac_19","Шедевр"
"achievement_cac_19_additional","Це досягнення вимагає від вас грати від лобі до кінця пограбування. Це досягнення було запропоноване спільнотою PAYDAY 2. Це досягнення можна виконати або в перший день роботи ""Фреймінг Фрейм"", або в роботі ""Художня Галерея""."
"achievement_cac_19_desc","У роботі ""Художня Галерея"" надійно збережіть усі картини у режимі stealth, не вбиваючи жодного охоронця."
"achievement_cac_1_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_1_desc","Вбийте Снайпера з відстані 40 метрів за допомогою Компактного 40-мм Гранатомета."
"achievement_cac_2","Людський Пулемет"
"achievement_cac_20","Привіт від мого друга на Хелловін!"
"achievement_cac_20_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_20_desc","У роботі ""Проклята Кімната Вбивств"" придбайте всі 7 ""Смертельних Гріхів"" масок."
"achievement_cac_21","Швидше! Швидше! Я можу робити це швидше!"
"achievement_cac_21_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_21_desc","У завданні ""Проклятий тир"" відкрийте щонайменше 6 сейфів за один прохід на дуже високій складності або вище."
"achievement_cac_22","Матриця із Променями"
"achievement_cac_22_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_22_desc","In the Big Bank job, open the vault by using the ''Beast'' drill and escape using the C4 Tunneling asset without killing any snipers on the Death Wish difficulty or above."
"achievement_cac_23","Я відчуваю себе Робін Ґудом!"
"achievement_cac_23_additional","Вбивства ботами-партнерами будуть зараховуватися до цього досягнення. Це досягнення вимагає від вас грати від лобі до кінця пограбування. Це досягнення було запропоноване спільнотою PAYDAY 2. Будь-які вбивства за допомогою іншої зброї, крім лука, зірве це досягнення."
"achievement_cac_23_desc","Виконайте роботу ""Прикриття"" із повним екіпажем, використовуючи лише лук без будь-яких модифікацій на складності OVERKILL або вище."
"achievement_cac_24","Сміттєзвалище із Наркоманів"
"achievement_cac_24_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_24_desc","У перший день роботи ""Велика Нафта"" вбийте всіх байкерів протягом 1 хвилини після початку пограбування."
"achievement_cac_25","Перший внесок"
"achievement_cac_25_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_25_desc","У роботі ""Перший Світовий Банк"" вбийте менеджера банку за допомогою Сумки із Грішми."
"achievement_cac_26","Слідкуйте за Перемикачем!"
"achievement_cac_26_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_26_desc","У другий день роботи ""Втеча Хокстона"" не дозволяйте поліції вимкнути електрику, поки Хокстон перебуває у серверній кімнаті на складності OVERKILL або вище."
"achievement_cac_27","Глобальне потепління"
"achievement_cac_27_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_27_desc","Виконайте роботу ""Аляскинська Угода"" із повним екіпажем, використовуючи лише Вогнемети."
"achievement_cac_28","Вірус"
"achievement_cac_28_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_28_desc","Грайте у пограбування разом із гравцем, який має це досягнення у вашому екіпажі."
"achievement_cac_29","Снайпер у русі!"
"achievement_cac_29_additional","Це досягнення було запропоноване спільнотою PAYDAY 2. Це досягнення стосується другого дня роботи ""Втеча Хокстона""."
"achievement_cac_29_desc","Вбийте Снайпера холодною зброєю."
"achievement_cac_2_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_2_desc","Вбийте 20 ворогів за допомогою Кулемета, використовуючи сошки і не знімаючи їх."
"achievement_cac_3","Заборонено"
"achievement_cac_30","""Райд"" банда"
"achievement_cac_30_additional","Це досягнення вимагає від вас грати від лобі до кінця пограбування. Це досягнення було запропоноване спільнотою PAYDAY 2. Це досягнення буде зірвано, якщо правоохоронець зуміє вилучити мішок із грішми із рівня."
"achievement_cac_30_desc","Виконайте ""Напад на Криївка"" і не дозволяйте поліції підібрати жодного мішка із грішми на складності Жага смерті або вище."
"achievement_cac_31","Один проти всіх"
"achievement_cac_31_additional","Гра з ботами зірве це досягнення. Боти-партнери будуть зараховуватися як гравці для цього досягнення. Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_31_desc","Виконайте будь-яку роботу у режимі loud самостійно на складності OVERKILL або вище."
"achievement_cac_32","ВУЛУЛУЛУЛУ - ДЗЗЗТ!!!"
"achievement_cac_32_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_32_desc","Зупиніть Клоукера за допомогою Баззер або Електричних Мідних Кастетів."
"achievement_cac_33","Експертна висадка"
"achievement_cac_33_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_33_desc","У роботі ""Народження Неба"" нехай усі гравці приземляться на дах будь-якої будівлі, автомобіля чи іншої споруди і разом отримають 200 вбивств, не торкаючись землі на складності Жага смерті або вище."
"achievement_cac_34","Підполковник"
"achievement_cac_34_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_34_desc","Перетворіть 300 ворогів на свій бік."
"achievement_cac_35","Водіння"
"achievement_cac_35_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_35_desc","Вбийте 10 ворогів, перебуваючи на пасажирському місці транспортного засобу."
"achievement_cac_36","Ліки від вашого власного медика"
"achievement_cac_36_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_36_desc","Вбийте Тазера за допомогою Баззер або Електричних Мідних Кастетів."
"achievement_cac_3_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_3_desc","Знищіть 30 світлошумових гранат до їх детонації."
"achievement_cac_4","Хіпстер"
"achievement_cac_4_additional","Це досягнення вимагає від вас грати від лобі до кінця пограбування. Це досягнення було запропоноване спільнотою PAYDAY 2. Використання луків призведе до провалу цього досягнення."
"achievement_cac_4_desc","Виконайте день будь-якої роботи у режимі loud, жодного разу не прицілюючись із зброї."
"achievement_cac_5","Я досяг успіху із гідністю"
"achievement_cac_5_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_5_desc","У роботі ""Район Тіні"" виконайте пограбування без використання будь-яких завчасно спланованих бонусів на складності OVERKILL або вище."
"achievement_cac_6","Тільки замовкніть і візьміть мої гроші!"
"achievement_cac_6_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_6_desc","У перший день роботи ""Пограбування-іграшка"" вдарте касира у бутику ""Garnet Group"" за допомогою Сумки із Грішми."
"achievement_cac_7","Анонімний гравець ""Золотий Ґрин"""
"achievement_cac_7_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_7_desc","Витратьте щонайменше 1 000 000 000 доларів у ""Офшорному Пограбуванні""."
"achievement_cac_8","Чому?"
"achievement_cac_8_additional","Це досягнення було запропоноване спільнотою PAYDAY 2."
"achievement_cac_8_desc","У роботі ""Підробка"" покладіть мішок із тілом на ґрати."
"achievement_cac_9","Швидке виведення"
"achievement_cac_9_additional","Це досягнення вимагає від вас пройти гру від лобі до кінця пограбування. Це досягнення було запропоновано спільнотою PAYDAY 2."
"achievement_cac_9_desc","У роботі ""Паніка"" вбийте всіх ґанґстерів протягом 60 секунд після маскування на складності OVERKILL або вище."
"achievement_cane_1","""На сьомій спробі на Жага смерті мої справжні дарунки"""
"achievement_cane_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_cane_1_desc","Виконайте роботу ""Майстерня Санти"" на складності Жага смерті або вище."
"achievement_cane_2","Санта вбиває ледарів"
"achievement_cane_2_desc","У роботі ""Майстерня Санти"" збережіть усіх ельфів протягом 30 хвилин після початку першої атаки на складності OVERKILL або вище."
"achievement_cane_3","Симулятор Євро-Мішок"
"achievement_cane_3_desc","Виконайте роботу ""Майстерня Санти"" після того, як надійно збережете щонайменше 100 мішків у димарі на складності OVERKILL або вище."
"achievement_cane_3_unlock","Unlocks the ''Rudelf'' mask."
"achievement_cane_4","Накачаний та веселий"
"achievement_cane_4_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_cane_4_desc","Виконайте роботу ""Майстерня Санти"" із використанням лише дробовиків у повному екіпажі."
"achievement_cane_4_unlock","Unlocks the ''Christmas Cap'' mask."
"achievement_cane_5","Тільки Санта приносить дарунки"
"achievement_cane_5_desc","У роботі ""Майстерня Санти"" візьміть 10 мішків із здобиччю, не використовуючи жодного спорядження гравця чи активів."
"achievement_caribbean_pirate","Карибський пірат-крадій"
"achievement_caribbean_pirate_desc","У другий день роботи ""Щурі"" принесіть додаткові мішки із метамфетамином для обміну, але викрадіть оплату замість цього."
"achievement_cee_1","Насолоджуйтеся Злочинністю"
"achievement_cee_1_additional","Не вимагає від вас почати із рангу 0 ""Кримінальної хвилі"". Ви можете використовувати континентальні монети для купівлі початкових рангів."
"achievement_cee_1_desc","Досягніть рангу 50 у ""Кримінальній Хвилі""."
"achievement_cee_2","Насолоджуйтеся Кримінальною Діяльністю"
"achievement_cee_2_additional","Не вимагає від вас почати із рангу 0 ""Кримінальної хвилі"". Ви можете використовувати континентальні монети для купівлі початкових рангів."
"achievement_cee_2_desc","Досягніть рангу 100 у ""Кримінальній Хвилі""."
"achievement_cee_3","Величезна Кількість Незаконних Порушень"
"achievement_cee_3_additional","Не вимагає від вас почати із рангу 0 ""Кримінальної хвилі"". Ви можете використовувати континентальні монети для купівлі початкових рангів."
"achievement_cee_3_desc","Досягніть рангу 250 у ""Кримінальній Хвилі""."
"achievement_cee_3_unlock","Unlocks the ''Mega Rust'' mask."
"achievement_charliesierra_1","Каналізаційні Щурі"
"achievement_charliesierra_1_desc","У роботі ""GO Банк"" виконайте пограбування, надійно зберігши усі мішки із грішми через канали на складності OVERKILL або вище."
"achievement_charliesierra_2","Чи все гаразд?"
"achievement_charliesierra_2_desc","У роботі ""GO Банк"" виконайте пограбування без сигналізації."
"achievement_charliesierra_3","З Різдвом!"
"achievement_charliesierra_3_additional","Create a Starbreeze Nebula account in the Options menu to gain access to the ''Happy Santa'' mask."
"achievement_charliesierra_3_desc","Equip the ''Happy Santa'' mask."
"achievement_charliesierra_4","Перевернутий догори дриґом"
"achievement_charliesierra_4_desc","У роботі ""GO Банк"" залиште відбиток на логотипі банку."
"achievement_charliesierra_5","Усі яйця в одному кошику"
"achievement_charliesierra_5_desc","У роботі ""GO Банк"" нехай літак підніме всі мішки із грішми за допомогою ""Небесного гачка""."
"achievement_charliesierra_6","Ми всі професіонали"
"achievement_charliesierra_6_desc","У роботі ""GO Банк"" виконайте пограбування без сигналізації і не вбиваючи жодного цивільного на складності OVERKILL або вище."
"achievement_charliesierra_7","Раунд із переробки"
"achievement_charliesierra_7_desc","У роботі ""GO Банк"" виконайте пограбування без використання основної зброї на складності OVERKILL або вище."
"achievement_charliesierra_8","Мертві подарунки"
"achievement_charliesierra_8_desc","У роботі ""GO Банк"" покладіть щонайменше 4 мішки із тілами під ялинку."
"achievement_charliesierra_9","Ігри північного оленя"
"achievement_charliesierra_9_additional","Create a Starbreeze Nebula account in the Options menu and/or own the Christmas Soundtrack DLC. Only the masks ''Happy Santa'', ''Tipsy Santa'', ''Furious Santa'' and ''Surprised Santa'' counts for this achievement."
"achievement_charliesierra_9_desc","Complete a heist while you and your four man crew are wearing one different Christmas soundtrack or community ''Santa'' mask each."
"achievement_chas_1","Переслідувати дракона"
"achievement_chas_10","Все золото в Чайнатауні"
"achievement_chas_10_desc","У роботі ""Пограбування Дракона"" зберіть усю здобич і втечіть, не спрацювавши сигналізацію на складності OVERKILL або вище."
"achievement_chas_11","Щуроподібна швидкість"
"achievement_chas_11_desc","Виконайте роботу ""Пограбування Дракона"" протягом 6 хвилин або менше на складності OVERKILL або вище."
"achievement_chas_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_1_desc","Виконайте роботу ""Пограбування Дракона"" на нормальній складності або вище."
"achievement_chas_2","Розбудити Дракона"
"achievement_chas_2_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_2_desc","Виконайте роботу ""Пограбування Дракона"" на складності Важко або вище."
"achievement_chas_3","Викрадач Дракона"
"achievement_chas_3_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_3_desc","Виконайте роботу ""Пограбування Дракона"" на складності Very Важко або вище."
"achievement_chas_4","Жоден чайний магазин не може вас зупинити"
"achievement_chas_4_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_4_desc","Виконайте роботу ""Пограбування Дракона"" на складності OVERKILL або вище."
"achievement_chas_5","Вбивця Дракона"
"achievement_chas_5_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_5_desc","Виконайте роботу ""Пограбування Дракона"" на складності Mayhem або вище."
"achievement_chas_6","""Вогнедишний"" грабіжник"
"achievement_chas_6_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_6_desc","Виконайте роботу ""Пограбування Дракона"" на складності Жага смерті або вище."
"achievement_chas_7","""Велика проблема"" гірший грабіжник"
"achievement_chas_7_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chas_7_desc","Виконайте роботу ""Пограбування Дракона"" на складності Death Sentence."
"achievement_chas_8","Герой Підземного світу"
"achievement_chas_8_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування. Ви можете активувати механіку One Down на екрані покупки контракту."
"achievement_chas_8_desc","Виконайте роботу ""Пограбування Дракона"" на складності Death Sentence із активованим механізмом One Down."
"achievement_chas_9","Продовжуйте дихати тим свіжим повітрям"
"achievement_chas_9_desc","У роботі ""Пограбування Дракона"" не дозволяйте поліції спровокувати газову атаку."
"achievement_chca_1","""Прибережний"" злодій"
"achievement_chca_10","Майстер плавання"
"achievement_chca_10_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_10_desc","У роботі ""Чорна Кішка"" на складності Mayhem або вище киньте 8 мішків із тілами за борт і виконайте пограбування у режимі stealth без вбивства жодного цивільного."
"achievement_chca_11","Тайний взломщик сейфа"
"achievement_chca_11_desc","У завданні «Чорний кіт» на складності OVERKILL або вище знайдіть і відкрийте секретний сейф Xun Kang's."
"achievement_chca_12","Один промінь лазера на кігть"
"achievement_chca_12_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_12_desc","У роботі ""Чорна Кішка"" на складності OVERKILL або вище виконайте пограбування у режимі loud, використовуючи тільки один розпилювач одночасно для розрізання променів сейфа."
"achievement_chca_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_1_desc","Виконайте роботу ""Чорна Кішка"" на нормальній складності або вище."
"achievement_chca_2","Перший помічник викрадача"
"achievement_chca_2_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_2_desc","Виконайте роботу ""Чорна Кішка"" на складності Важко або вище."
"achievement_chca_3","Капітан грабіжник"
"achievement_chca_3_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_3_desc","Виконайте роботу ""Чорна Кішка"" на складності Very Важко або вище."
"achievement_chca_4","Майстер шканців"
"achievement_chca_4_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_4_desc","Виконайте роботу ""Чорна Кішка"" на складності OVERKILL або вище."
"achievement_chca_5","Уся здобич (і морський буфет теж)"
"achievement_chca_5_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_5_desc","Виконайте роботу ""Чорна Кішка"" на складності Mayhem або вище."
"achievement_chca_6","Смерть у відкритому морі"
"achievement_chca_6_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_6_desc","Виконайте роботу ""Чорна Кішка"" на складності Жага смерті або вище."
"achievement_chca_7","Потопити ""Титанік"""
"achievement_chca_7_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_chca_7_desc","Виконайте роботу ""Чорна Кішка"" на складності Death Sentence."
"achievement_chca_8","""Друга зірка праворуч, потім прямо до ранку"""
"achievement_chca_8_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування. Ви можете активувати механіку One Down на екрані покупки контракту."
"achievement_chca_8_desc","Виконайте роботу ""Чорна Кішка"" на складності Death Sentence із активованим механізмом One Down."
"achievement_chca_9","""Плаваюча Кішка"", тихий злодій"
"achievement_chca_9_additional","Це досягнення вимагає від вас грати від лобі до кінця пограбування. Будь-хто із екіпажу, хто використовує будь-яку основну чи додаткову зброю, або гранати призведе до провалу цього досягнення."
"achievement_chca_9_desc","У роботі ""Чорна Кішка"" на складності OVERKILL або вище виконайте пограбування у режимі stealth із використанням лише холодної зброї."
"achievement_ckr_1","Мертвий, загорнутий у пластик"
"achievement_ckr_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_ckr_1_desc","Виконайте роботу ""Проклята Кімната Вбивств"" на нормальній складності або вище."
"achievement_ckr_2","Швидкий шлях до пекла"
"achievement_ckr_2_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_ckr_2_desc","Виконайте роботу ""Проклята Кімната Вбивств"" на складності Важко або вище."
"achievement_ckr_3","Якщо кровоточить - вбивай"
"achievement_ckr_3_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_ckr_3_desc","Виконайте завдання ""Cursed Kill Room"" на складності Very Важко або вище."
"achievement_ckr_4","Нікуди тікати"
"achievement_ckr_4_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_ckr_4_desc","Виконайте завдання Cursed Kill Room на складності OVERKILL або вище."
"achievement_ckr_5","Хаос породжує порядок"
"achievement_ckr_5_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_ckr_5_desc","Виконайте завдання Cursed Kill Room на складності Mayhem або вище."
"achievement_ckr_6","Лемент Бейна"
"achievement_ckr_6_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_ckr_6_desc","Виконайте завдання Cursed Kill Room на складності Жага смерті або вище."
"achievement_ckr_7","Все, що вам потрібно, - це ніж"
"achievement_ckr_7_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування. Ви можете активувати механіку One Down на екрані покупки контракту."
"achievement_ckr_7_desc","Виконайте завдання Cursed Kill Room зі складністю Death Sentence з активованою механікою One Down."
"achievement_cow_1","Зіпсовано"
"achievement_cow_10","Я маю владу"
"achievement_cow_10_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_10_desc","У завданні Бомба: Dockyard не дозволяйте ворогам відключити живлення."
"achievement_cow_10_unlock","Unlocks the ''Long Slide'' for the LEO pistol."
"achievement_cow_11","Зроблено за 60 секунд"
"achievement_cow_11_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_11_desc","У завданні Бомба: Dockyard відкрийте ворітний шлюз за 60 секунд за допомогою карток."
"achievement_cow_11_unlock","Unlocks the ''Custom Slide'' for the LEO pistol."
"achievement_cow_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_cow_1_desc","Виконайте завдання Бомба: Ліс на нормальній складності або вище."
"achievement_cow_2","Сосна в задниці"
"achievement_cow_2_additional","This achievement requires you to play from the lobby to the end of the heist. This achievement will reward the ''Tickets, Please!'' trophy."
"achievement_cow_2_desc","Виконайте завдання Бомба: Ліс на складності Жага смерті або вище."
"achievement_cow_3","Команда бобрів"
"achievement_cow_3_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_3_desc","У завданні Бомба: Ліс зрубайте всі дерева протягом 5 секунд."
"achievement_cow_3_unlock","Unlocks the ''Butcher From Hell'' mask, ''Meat'' material and ''Pleter'' pattern."
"achievement_cow_4","Накачати"
"achievement_cow_4_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_4_desc","У завданні Бомба: Ліс не дозволяйте поліцейським від'єднати шланг, поки ви використовуєте річковий насос."
"achievement_cow_4_unlock","Unlocks the ''Tech Lion'' mask, ''Marble Rock'' material and ''Lion Game Lion'' pattern."
"achievement_cow_5","Гнобитель"
"achievement_cow_5_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_5_desc","Виконайте завдання Бомба: Ліс, не дозволяючи жодному цивільному втекти чи загинути, маючи принаймні п'ять цивільних у завданні, одночасно втікаючи на човні."
"achievement_cow_5_unlock","Unlocks ''The Doctor'' mask, ''Plywood'' material and ''Caduceus'' pattern."
"achievement_cow_6","Перший плавання"
"achievement_cow_6_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_cow_6_desc","Виконайте завдання Бомба: Dockyard на нормальній складності або вище."
"achievement_cow_7","Лиходій рибалки"
"achievement_cow_7_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_cow_7_desc","Виконайте завдання Бомба: Dockyard на складності Жага смерті або вище."
"achievement_cow_8","Ховаючись із рибами"
"achievement_cow_8_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_8_desc","Виконайте завдання Бомба: Dockyard у режимі стелс на складності Жага смерті або вище."
"achievement_cow_8_unlock","Unlocks the ''Lady Butcher'' mask, ''Rhino'' material and ''Checker Board'' pattern."
"achievement_cow_9","Зламана смерть"
"achievement_cow_9_additional","Для цього досягнення необхідно володіти DLC Бомба Heists."
"achievement_cow_9_desc","У завданні Бомба: Dockyard знайдіть мет-лаб."
"achievement_cow_9_unlock","Unlocks the ''Extended Mag'' for the LEO pistol."
"achievement_dah_1","Цінні прикраси"
"achievement_dah_10","Сдача"
"achievement_dah_10_additional","Це досягнення Diamond Heist."
"achievement_dah_10_desc","Викрасти у мерців."
"achievement_dah_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dah_1_desc","Виконайте завдання Diamond Heist на нормальній складності або вище."
"achievement_dah_1_unlock","Unlocks the ''Tactical BDU'' outfit."
"achievement_dah_2","Деякі дуже дорогі камені"
"achievement_dah_2_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dah_2_desc","Виконайте завдання Diamond Heist зі складністю Важко або вище."
"achievement_dah_3","Дорогі коштовності"
"achievement_dah_3_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dah_3_desc","Виконайте завдання Diamond Heist зі складністю Very Важко або вище."
"achievement_dah_4","Коштовне каміння"
"achievement_dah_4_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dah_4_desc","Виконайте завдання Diamond Heist зі складністю OVERKILL або вище."
"achievement_dah_5","Блискучі шматки вуглецю"
"achievement_dah_5_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dah_5_desc","Виконайте завдання Diamond Heist зі складністю Mayhem або вище."
"achievement_dah_6","Добре охоронюване каміння"
"achievement_dah_6_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dah_6_desc","Виконайте завдання Diamond Heist зі складністю Жага смерті або вище."
"achievement_dah_7","Важка заслужена нагорода"
"achievement_dah_7_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування. Ви можете активувати механіку One Down на екрані покупки контракту."
"achievement_dah_7_desc","Виконайте завдання Diamond Heist зі складністю Death Sentence з активованою механікою One Down."
"achievement_dah_8","Полювання за блакитними сапфірами"
"achievement_dah_8_desc","У завданні Diamond Heist знайдіть і підберіть кожен сапфір за межами сховища зі складністю OVERKILL або вище."
"achievement_dah_9","Кривавий діамант"
"achievement_dah_9_additional","Діамант не гарантовано з'явиться."
"achievement_dah_9_desc","У завданні Diamond Heist захопіть червоний діамант зі складністю OVERKILL або вище."
"achievement_dark_1","Відключення"
"achievement_dark_1_additional","Це досягнення вимагає, щоб ви грали від лобі до кінця пограбування."
"achievement_dark_1_desc","Виконайте завдання Murky Station зі складністю Жага смерті або вище."
