"ch_mossberg_head_shots_2_hl","Експерт Locomotive 12G II"
"ch_mossberg_head_shots_3_hl","Експерт Locomotive 12G III"
"ch_mossberg_head_shots_4_hl","Експерт Locomotive 12G IV"
"ch_mossberg_vs_the_law","Використовуючи Locomotive 12G, переможіть ##mossberg_law_kill## представників закону. Використання ближнього бою не зараховується до цього виклику!"
"ch_mossberg_vs_the_law_1_hl","Locomotive 12G проти Закону I"
"ch_mossberg_vs_the_law_2_hl","Locomotive 12G проти Закону II"
"ch_mossberg_vs_the_law_3_hl","Locomotive 12G проти Закону III"
"ch_mossberg_vs_the_law_4_hl","Locomotive 12G проти Закону IV"
"ch_mossberg_vs_the_law_5_hl","Locomotive 12G проти Закону V"
"ch_mossberg_vs_the_law_6_hl","Locomotive 12G проти Закону VI"
"ch_mp5_head_shots","Використовуючи Compact-5, переможіть ##mp5_law_head_shot## представників закону пострілами в голову. Використання ближнього бою не зараховується до цього виклику!"
"ch_mp5_head_shots_1_hl","Експерт Compact-5 I"
"ch_mp5_head_shots_2_hl","Експерт Compact-5 II"
"ch_mp5_head_shots_3_hl","Експерт Compact-5 III"
"ch_mp5_head_shots_4_hl","Експерт Compact-5 IV"
"ch_mp5_shield_head_shot","Використовуючи Compact-5, переможіть ##mp5_shield_head_shot## Щитів пострілами в голову. Використання ближнього бою не зараховується до цього виклику!"
"ch_mp5_shield_head_shot_1_hl","Compact-5 проти Щитів"
"ch_mp5_vs_the_law","Використовуючи Compact-5, переможіть ##mp5_law_kill## представників закону. Використання ближнього бою не зараховується до цього виклику!"
"ch_mp5_vs_the_law_1_hl","Compact-5 проти Закону I"
"ch_mp5_vs_the_law_2_hl","Compact-5 проти Закону II"
"ch_mp5_vs_the_law_3_hl","Compact-5 проти Закону III"
"ch_mp5_vs_the_law_4_hl","Compact-5 проти Закону IV"
"ch_mp5_vs_the_law_5_hl","Compact-5 проти Закону V"
"ch_mp5_vs_the_law_6_hl","Compact-5 проти Закону VI"
"ch_never_downed","Завершіть одну успішну сесію без падіння."
"ch_never_downed_hl","Бездоганний"
"ch_ninja","Уникнувши всіх 3 консолей до спрацювання сигналу тривоги, пройдіть DIAMOND HEIST на складності Важкій або OVERKILL. Щоб виконати це завдання, вам доведеться почати пограбування спочатку."
"ch_ninja_hl","Нінджя"
"ch_noob_herder","Пройдіть будь-який пограбування зі складністю OVERKILL з трьома іншими гравцями, які всі використовують бонус Noob Lube. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_noob_herder_hl","Вигодовувач новачків"
"ch_one_shot_one_kill","Зробіть 30 убивств 30 пострілами тільки із гвинтівки M308."
"ch_one_shot_one_kill_hl","Один постріл - одне вбивство - повторюйте"
"ch_overkill","Зробіть усе!"
"ch_overkill_hl","ОВЕРКІЛ"
"ch_pacifist","Пройдіть COUNTERFEIT на складності Важкій або вище без убивства будь-яких правоохоронців чи цивільних. Щоб виконати це завдання, кожен у вашій команді повинен був грати пограбування з самого початку."
"ch_pacifist_hl","Пасіфіст"
"ch_payday","Отримайте в сумі один мільярд доларів. Один. МІЛЬЯРД. Доларів."
"ch_payday_cat_hl","ГРАБІЖ: Пограбування"
"ch_payday_hl","PAYDAY"
"ch_plant_tripmine","Встановіть ##plant_tripmine## мін-пасток."
"ch_plant_tripmine_hl","Мінне поле"
"ch_president","Досягнувши 145 рівня ви отримаєте президентські маски для подальшої кампанії."
"ch_president_hl","Чотири більше років"
"ch_quad_tripmine","Переможіть чотирьох правоохоронців однією міною-пасткою."
"ch_quad_tripmine_hl","Четверо пішли на витівку"
"ch_quick_gold","Пройдіть SLAUGHTERHOUSE за 15 хвилин, забравши все золото. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_quick_gold_hl","Золото шукач"
"ch_quick_hands","У COUNTERFEIT знешкодьте всі заряди C4."
"ch_quick_hands_hl","Швидкі руки"
"ch_ready_yet","У DIAMOND HEIST змусьте Бенна повернутися за вами принаймні 7 разів на Важкій або OVERKILL складності. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_ready_yet_hl","Ви готові вже?"
"ch_reinbeck_head_shots","Використовуючи Reinbeck 880, вбийте ##reinbeck_law_head_shot## правоохоронців пострілами в голову. Удари мечем не зараховуються до цього виклику!"
"ch_reinbeck_head_shots_1_hl","Reinbeck 880 експерт I"
"ch_reinbeck_head_shots_2_hl","Reinbeck 880 експерт II"
"ch_reinbeck_head_shots_3_hl","Reinbeck 880 експерт III"
"ch_reinbeck_head_shots_4_hl","Reinbeck 880 експерт IV"
"ch_reinbeck_spooc_kill","Використовуючи Reinbeck 880, вбийте ##reinbeck_spooc_kill## Клоакерів. Удари мечем не зараховуються до цього виклику!"
"ch_reinbeck_spooc_kill_1_hl","Reinbeck 880 VS. Клоакери"
"ch_reinbeck_vs_the_law","Використовуючи Reinbeck 880, вбийте ##reinbeck_law_kill## правоохоронців. Удари мечем не зараховуються до цього виклику!"
"ch_reinbeck_vs_the_law_1_hl","Reinbeck 880 VS. Правоохоронці I"
"ch_reinbeck_vs_the_law_2_hl","Reinbeck 880 VS. Правоохоронці II"
"ch_reinbeck_vs_the_law_3_hl","Reinbeck 880 VS. Правоохоронці III"
"ch_reinbeck_vs_the_law_4_hl","Reinbeck 880 VS. Правоохоронці IV"
"ch_reinbeck_vs_the_law_5_hl","Reinbeck 880 VS. Правоохоронці V"
"ch_reinbeck_vs_the_law_6_hl","Reinbeck 880 VS. Правоохоронці VI"
"ch_revive","Воскресліть або зніміть наручники з будь-якого члена команди ##revive## разів."
"ch_revive_1_hl","Допомагаюча рука I"
"ch_revive_2_hl","Допомагаюча рука II"
"ch_revive_3_hl","Допомагаюча рука III"
"ch_revive_4_hl","Допомагаюча рука IV"
"ch_revived_hl","Дякую, я вам зобов'язаний!"
"ch_revived_single","Будьте воскрешені одним із ваших товаришів по команді."
"ch_saviour","У UNDERCOVER самостійно встановіть 20 дощок на вікна, вентилятори чи паркани."
"ch_saviour_hl","Рятівник"
"ch_secret_stash_no_bleedouts","Пройдіть UNDERCOVER на Важкій складності без виходу у стан ""кровотечі""."
"ch_secret_stash_no_bleedouts_hl","UNDERCOVER: Кульова стійкість"
"ch_secret_stash_no_deaths","Пройдіть UNDERCOVER на Важкій складності без взяття під варту."
"ch_secret_stash_no_deaths_hl","UNDERCOVER: Як професіонал"
"ch_secret_stash_on_overkill","Пройдіть UNDERCOVER зі складністю OVERKILL."
"ch_secret_stash_on_overkill_145","Пройдіть UNDERCOVER зі складністю OVERKILL 145+."
"ch_secret_stash_on_overkill_145_hl","За все треба платити"
"ch_secret_stash_on_overkill_hl","UNDERCOVER: ОВЕРКІЛ"
"ch_secret_stash_overkill_no_trade","Пройдіть UNDERCOVER зі складністю OVERKILL без обміну кого-небудь із полонених."
"ch_secret_stash_overkill_no_trade_hl","UNDERCOVER: Не втратити обличчя"
"ch_sentry_gun_resources","Будьте в команді, яка встановить чотири гармати Sentry Gun під час пограбування."
"ch_sentry_gun_resources_hl","SENTRY GUN VS. Світ"
"ch_sentry_gun_row_kills","Використовуючи SENTRY GUN, вбийте ##sentry_gun_law_row_kills## правоохоронців поспіль."
"ch_sentry_gun_row_kills_1_hl","SENTRY GUN Вбивства поспіль I"
"ch_sentry_gun_row_kills_2_hl","SENTRY GUN Вбивства поспіль II"
"ch_sentry_gun_row_kills_3_hl","SENTRY GUN Вбивства поспіль III"
"ch_sentry_gun_row_kills_4_hl","SENTRY GUN Вбивства поспіль IV"
"ch_sentry_gun_vs_the_law","Використовуючи SENTRY GUN, вбийте ##sentry_gun_law_kill## правоохоронців."
"ch_sentry_gun_vs_the_law_1_hl","SENTRY GUN VS. Правоохоронці I"
"ch_sentry_gun_vs_the_law_2_hl","SENTRY GUN VS. Правоохоронці II"
"ch_sentry_gun_vs_the_law_3_hl","SENTRY GUN VS. Правоохоронці III"
"ch_sentry_gun_vs_the_law_4_hl","SENTRY GUN VS. Правоохоронці IV"
"ch_sentry_gun_vs_the_law_5_hl","SENTRY GUN VS. Правоохоронці V"
"ch_sentry_gun_vs_the_law_6_hl","SENTRY GUN VS. Правоохоронці VI"
"ch_slaughterhouse_no_bleedouts","Пройдіть Slaughterhouse на Важкій складності без виходу у стан ""кровотечі""."
"ch_slaughterhouse_no_bleedouts_hl","Slaughterhouse: Кульова стійкість"
"ch_slaughterhouse_no_civilians","Пройдіть Slaughterhouse на Важкій складності без убивства будь-яких цивільних."
"ch_slaughterhouse_no_civilians_hl","Slaughterhouse: Чистий удар"
"ch_slaughterhouse_no_deaths","Пройдіть Slaughterhouse на Важкій складності без взяття під варту."
"ch_slaughterhouse_no_deaths_hl","Slaughterhouse: Як професіонал"
"ch_slaughterhouse_on_overkill","Пройдіть Slaughterhouse зі складністю OVERKILL."
"ch_slaughterhouse_on_overkill_145","Пройдіть SLAUGHTERHOUSE зі складністю OVERKILL 145+. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_slaughterhouse_on_overkill_145_hl","Багато свиней, але жодної свині"
"ch_slaughterhouse_on_overkill_hl","Скотобійня: OVERKILL"
"ch_slaughterhouse_overkill_no_trade","Пройдіть Slaughterhouse зі складністю OVERKILL без обміну кого-небудь із полонених."
"ch_slaughterhouse_overkill_no_trade_hl","Slaughterhouse: Не втратити обличчя"
"ch_stand_together","Пройдіть HEAT STREET на Нормальній складності або вище без того, щоб хтось із команди впав. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_stand_together_hl","Тримайтеся разом"
"ch_street_no_bleedouts","Пройдіть Heat Street на Важкій складності без виходу у стан ""кровотечі""."
"ch_street_no_bleedouts_hl","Heat Street: Кульова стійкість"
"ch_street_no_civilians","Пройдіть Heat Street на Важкій складності без убивства будь-яких цивільних."
"ch_street_no_civilians_hl","Heat Street: Чистий удар"
"ch_street_no_deaths","Пройдіть Heat Street на Важкій складності без взяття під варту."
"ch_street_no_deaths_hl","Heat Street: Як професіонал"
"ch_street_on_overkill","Пройдіть Heat Street зі складністю OVERKILL."
"ch_street_on_overkill_145","Пройдіть HEAT STREET зі складністю OVERKILL 145+. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_street_on_overkill_145_hl","Сині світила"
"ch_street_on_overkill_hl","Heat Street: ОВЕРКІЛ"
"ch_street_overkill_no_trade","Пройдіть Heat Street зі складністю OVERKILL без обміну кого-небудь із полонених."
"ch_street_overkill_no_trade_hl","Heat Street: Не втратити обличчя"
"ch_suburbia_no_bleedouts","Пройдіть COUNTERFEIT на Важкій складності без виходу у стан ""кровотечі""."
"ch_suburbia_no_bleedouts_hl","COUNTERFEIT: Кульова стійкість"
"ch_suburbia_no_civilians","Пройдіть COUNTERFEIT на Важкій складності без убивства будь-яких цивільних."
"ch_suburbia_no_civilians_hl","COUNTERFEIT: Чистий удар"
"ch_suburbia_no_deaths","Пройдіть COUNTERFEIT на Важкій складності без взяття під варту."
"ch_suburbia_no_deaths_hl","COUNTERFEIT: Як професіонал"
"ch_suburbia_on_overkill","Пройдіть COUNTERFEIT зі складністю OVERKILL."
"ch_suburbia_on_overkill_145","Пройдіть COUNTERFEIT зі складністю OVERKILL 145+"
"ch_suburbia_on_overkill_145_hl","Під тиском"
"ch_suburbia_on_overkill_hl","COUNTERFEIT: ОВЕРКІЛ"
"ch_suburbia_overkill_no_trade","Пройдіть COUNTERFEIT зі складністю OVERKILL без обміну кого-небудь із полонених."
"ch_suburbia_overkill_no_trade_hl","COUNTERFEIT: Не втратити обличчя"
"ch_take_money","Знайдіть десять пачок грошей у PANIC ROOM."
"ch_take_money_hl","Чи є їх більше двох?"
"ch_take_sapphires","Викрадіть усі сапфіри у DIAMOND HEIST на Важкій або OVERKILL складності. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_take_sapphires_hl","Це ті сині?"
"ch_the_darkness","У GREEN BRIDGE знищіть усі лампи в головній опорній вежі. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_the_darkness_hl","Темрява"
"ch_tiedown_civilian","Зв'яжіть ##tiedown_civilians## цивільних."
"ch_tiedown_civilian_hl","Не йдіть нікуди!"
"ch_tiedown_cop","Змусьте ##tiedown_cop## поліцейських надягти наручники на себе."
"ch_tiedown_cop_hl","Володарювання над поліцією"
"ch_tiedown_fbi","Змусьте ##tiedown_fbi## агентів ФБР надягти наручники на себе."
"ch_tiedown_fbi_hl","Володарювання над ФБР"
"ch_tiedown_law","Змусьте ##tiedown_law## правоохоронців надягти наручники на себе."
"ch_tiedown_law_hl","Володарювання над законом"
"ch_tiedown_smep","Змусьте ##tiedown_smep## важких SWAT надягти наручники на себе."
"ch_tiedown_smep_hl","Володарювання над важкими SWAT"
"ch_tiedown_swat","Змусьте ##tiedown_swat## блакитних SWAT надягти наручники на себе."
"ch_tiedown_swat_hl","Володарювання над блакитними SWAT"
"ch_trip_mine_vs_the_law","Вбийте ##trip_mine_law_kill## правоохоронців вашими мінами-пастками. Удари мечем не зараховуються до цього виклику!"
"ch_trip_mine_vs_the_law_1_hl","Міни-пастки VS. Правоохоронці I"
"ch_trip_mine_vs_the_law_2_hl","Міни-пастки VS. Правоохоронці II"
"ch_trip_mine_vs_the_law_3_hl","Міни-пастки VS. Правоохоронці III"
"ch_trip_mine_vs_the_law_4_hl","Міни-пастки VS. Правоохоронці IV"
"ch_tris_tripmine","Вбийте трьох правоохоронців однією міною-пасткою."
"ch_tris_tripmine_hl","Троє пішли на витівку"
"ch_windowlicker","Вбийте правоохоронця, який встановлює C4 у FIRST WORLD BANK на Важкій складності або вище. Щоб виконати це завдання, ви повинні були грати пограбування з самого початку."
"ch_windowlicker_hl","Вікнач"
