ID,String
"8db63936938575bf",""
"hud_heist_cane_mission2_hl","Talk to the elves"
"8db63936938575bf",""
"hud_heist_chca14_hl","Open the vault"
"hud_heist_brb_03_hl","Saw open the door"
"8db63936938575bf",""
"hint_shoot_wires","Shoot the wires to make the limo drop"
"8db63936938575bf",""
"hud_int_take_confidential_folder_event","Hold $BTN_INTERACT; to take the address"
"8db63936938575bf",""
"hud_heist_friend_anger_1a_hl","Wait for Bile"
"hud_int_hold_close_crate","Hold $BTN_INTERACT; to close shipping crate"
"hud_arm_forest4","We're going to need some ammo to go with the turret. Four bags should do it. Same drop off point."
"8db63936938575bf",""
"hud_heist_brb_15","Connect the winch hook to the vault door!"
"hud_heist_born_11","Locate a ceiling lift inside the workshop. Plug it into the outlet and turn it on. Collect both parts and deliver them to the mechanic!"
"8db63936938575bf",""
"8db63936938575bf",""
"loading_trivia_96","Events are heists that take place during special events, like Halloween. Expect some crazy things to happen."
"1226059b3c479470","Steal the Neo-2"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_fex31","There's a list over which guard has which mask stored on a nearby computer."
"8db63936938575bf",""
"hud_int_big_computer_unhackable","You can only hack one computer at a time"
"8db63936938575bf",""
"hud_heist_fex45_hl","Steal The Car Keys"
"8db63936938575bf",""
"hud_heist_bex9_hl","Wait for the drill parts"
"8db63936938575bf",""
"hud_action_starting_new_hack","Starting a new hack"
"8db63936938575bf",""
"8db63936938575bf",""
"prop_timer_glass_cutter_gui_start","START THE CUTTER"
"hud_heist_brb_29","The cutter has stopped. Restart it!"
"hud_heist_fex46","Go and retrieve the saw."
"673a9c94e155c5cc","Free Ammo Chance"
"8db63936938575bf",""
"hud_heist_fex15_hl","Infiltrate The Inner Sanctum"
"message_gold_obtained","Got the Gold!"
"hud_heist_pex_mission6_hl","Find the evidence"
"hud_action_pkuing_knife","Taking knife"
"hud_cam_access_camera_crojob2_dock_2B_11","Loading Dock 2B - 11"
"hud_int_hold_remove_ladder","Hold $BTN_INTERACT; to remove the ladder"
"hud_heist_arena_mission10","Gather everyone into the closet and change back into your civilian clothes."
"hud_e_framing_frame_stage3_mission8_hl","Get the gold"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_int_search_display_case","Hold $BTN_INTERACT; to search display case"
"hud_heist_trai32_hl","Restart the crane"
"hud_action_moving_gangplank","Moving gangplank"
"8db63936938575bf",""
"hud_action_checking_evidence","Checking evidence"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_chas23","Use a blowtorch to get inside the inner door."
"hud_int_hold_check_evidence","Hold $BTN_INTERACT; to check the evidence"
"hud_heist_pex8","Find the entrance to the police station's custody cell block."
"hud_heist_fish_02_hl","Secure Money Bundles"
"hud_heist_big_mission19_hl","Rotate the crane so it is above the skylights"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_moon_06","Locate and enter the toy store on the ground floor."
"8db63936938575bf",""
"victory_total_completion_bonus","TOTAL CASH:"
"hud_action_bagging_ro_armor","Bagging piece of roman armor"
"2cdd3107f24cbcd7","Oil Sample"
"8db63936938575bf",""
"48146b694448fb41","Neutralize the turret"
"hud_heist_rvd2_08","Attach the canisters of liquid nitrogen to the vault door."
"25bc0cab3ca013c8","In order to build the right amount of pressure, turn the valves around the drill derrick as Locke calls them out."
"hud_equipment_hammer","Hammer"
"8db63936938575bf",""
"hud_heist_hox6b","Search the Archive for Hoxton's case file."
"loading_trivia_16","Hoxton spends a fortune on beer."
"hud_carry_engine_3","Engine 3"
"hud_press_spider_button","Press $BTN_INTERACT; to push in the spider symbol"
"8db63936938575bf",""
"hud_action_resuming_upload","Resuming upload"
"hud_action_setting_off_alarm","Setting off the alarm"
"hud_heist_fish_03","xxx"
"loading_gameplay_14","Know your enemy. There are two different kinds of Shields units, some are equipped with lights and SMGs, and the others carries a pistol."
"hud_heist_short1_stage2_17_hl","Use the console panel"
"hud_heist_moon_18_hl","Go to the storage area"
"hud_heist_kenaz_c_04_hl","Find the last number for the armory code"
"8db63936938575bf",""
"hud_heist_pet2_10_hl","Escape into the new truck"
"hud_int_equipment_sensor_trip_mine","Press $BTN_INTERACT; to toggle between explosive and sensor mode"
"hud_action_activating_reader","Activating barcode reader"
"hud_hint_blame_blackmailer","Alarm tripped: Blackmailer called the police"
"hud_heist_mia_mission10_hl","Search for the correct address"
"8db63936938575bf",""
"hud_heist_chca34","The cops have called helicopter reinforcements. Bile can't get near the boat while they are around."
"8db63936938575bf",""
"hud_heist_ranc01","Approach the ranch and use thermite to bypass the first security gate."
"hud_heist_nmh_6_hl","Play doctor"
"8db63936938575bf",""
"message_drill_started","Drill started!"
"hud_heist_kenaz_c_14_hl","Take the fireworks"
"8db63936938575bf",""
"hud_exit_camera","Exit $BTN_JUMP;"
"hud_roberts_mission14_hl","Assemble the cage"
"hud_action_using_evidance_tag","Using RFID tag"
"hud_action_taking_helmet","Taking BCI Helmet"
"hud_heist_vit_10","Find clues on how to access the safe! Browse through various laptops which can be found in the West Wing."
"hud_heist_born_02","Help the mechanic and set him free off the tape!"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_ranc01_hl","Head towards the ranch"
"hud_action_place_barrel","Placing weapon barrel"
"hud_heist_jerry01_02","Black Ridge is protected by heavy blast doors. Drop off the breaching charges at the doors."
"8db63936938575bf",""
"hud_heist_hox3_8door","Open the panic room door"
"hud_heist_mia_mission3","Locate some gas cans. Chances are they are around the gas station."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_brb_19_hl","Defend the vault"
"hud_action_screwing_down","Screwing the winch down"
"hud_cam_access_camera_hallway","Hallway"
"hud_heist_crojob1_mission2_b_01_hl","Wait for the chopper"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_cag1_5","Check the name of the IT technician on the white board in the manager's office. Then locate the IT technician's desk and hack their computer."
"hud_action_moving_crane","Moving crane"
"hud_e_framing_frame_stage3_mission12","Find the circuitbreaker to turn the power back on and continue the upload"
"8db63936938575bf",""
"hud_int_press_pay_respects","Press $BTN_INTERACT; to pay respects"
"loading_gameplay_100","The damage of every arrow shot from a Bow will increase depending on how long you charged the shot."
"hud_equipment_audio_device","Bugging Device"
"hud_int_talk_jacket","Press $BTN_INTERACT; to talk to Jacket"
"8db63936938575bf",""
"hud_heist_crojob2_mission4","Protect the pilot and the helicopter from incoming enemy fire while it fills the vault with water."
"hud_heist_jerry01_01","Gather the equipment from the marked crates."
"8db63936938575bf",""
"8db63936938575bf",""
"loading_heister_20","The game has several difficulty levels. Find one that fits you."
"e716878d3cb8147a","Shut the stage curtains"
"hud_heist_mex20","Detach the hose from the plane."
"hud_heist_short2_stage2b_03_hl","Enter the store"
"hud_heist_crojob2_mission29_hl","Find chainsaw"
"hud_heist_big_mission6","We must re-wire the security system to start the time lock."
"hud_heist_fex28_hl","Enter the Inner Sanctum"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_fex7","Steal his keycard from the guard who has it."
"hud_heist_born_03","Escort the mechanic to his truck so he can start assembling the bike"
"8db63936938575bf",""
"hud_pd2_garage_escape_hl","Get the loot to the van"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_des3","Hack the mainframe to try to find out were the cases might being kept in storage."
"8db63936938575bf",""
"hud_action_taking_pills","Taking Pills"
"hud_heist_moon_14_hl","Secure Vlad's packages under the tree"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_crojob1_mission6_02_b","Get on the ship and start drilling the containers."
"hud_heist_tag05_hl","Lure Garrett out"
"hud_heist_pent18","Remove the hatch from the top of the elevator, grab the wire from the generator room and connect the elevator to the door. Then shoot out the elevator cable. "
"hud_heist_pex_mission3_hl","Find an empty RFID tag"
"hud_gage_blue_eagle_complete","Visit Gage on Crime.net to view rewards"
"hud_hold_placing_the_breacher","Hold $BTN_INTERACT; to use door breaker"
"8db63936938575bf",""
"hud_heist_crojob2_mission21_hl","Connect the hose to the wagon"
"8db63936938575bf",""
"hud_action_starting_hack","Starting the hack"
"hud_heist_chas31_hl","Restart the drill"
"hud_action_placing_device","Placing device"
"hud_heist_sand28_hl","Hack the computer"
"hud_heist_cag1_4_hl","Investigate the manager's office"
"hud_heist_tag04","Locate Garrett's office in the heart of the building. Watch out for guards and cameras!"
"victory_best_special_name","$PLAYER_NAME; ($SCORE;)"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_pex32","Turn off the water to the sprinkler system so that the fire can burn the evidence."
"8db63936938575bf",""
"hud_press_millipede_button","Press $BTN_INTERACT; to push in the millipede symbol"
"hud_int_open_slide_gate","Hold $BTN_INTERACT; to slide open the gate"
"hud_heist_flat_snipes_hl","Take out the snipers"
"8db63936938575bf",""
"c604ef2132acae9d","Hold $BTN_INTERACT; to use the laptop"
"hud_int_hold_play_slots","Hold $BTN_INTERACT; to play the slots"
"hud_int_hint_alarm_clock","Need Alarm Clock"
"hud_action_opening_window","Opening window"
"hud_int_hold_take_yayo","Hold $BTN_INTERACT; to take the yayo"
"8db63936938575bf",""
"hud_bonus_bags_payout","$MONEY; on payday"
"hud_int_place_paddles","Hold $BTN_INTERACT; to place the paddles"
"hud_heist_trai22","Before you move your locomotive down the tracks, it needs to be fueled up and detached from its wagons."
"hud_heist_brb_19","Keep the cops away from the vault!"
"hud_heist_rvd_03","Make sure Mr. Pink makes it back to the rendezvous point."
"8db63936938575bf",""
"hud_heist_hox1_10","Escape available!"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_friend_loud_11_hl","Secure more loot or escape"
"hud_equipment_take_bridge","METAL SHEET"
"hud_heist_bex19_hl","Cut the wires"
"hud_heist_hvh_01","Press the start button to begin the Safe Event."
"hud_heist_jerry01_05","The detonator is vulnerable to interference. Prevent law enforcement from disabling it."
"hud_action_attaching_winch","Attaching winch"
"hud_heist_sand24","You need a keycard to get through this gate. Look inside the main building."
"8db63936938575bf",""
"loading_trivia_94","No animals were hurt during the making of the Goat Simulator Heist."
"hud_action_analyzing_evidence","Analyzing evidence"
"hud_heist_jerry01_05restart","Re-arm the disabled detonator."
"hud_heist_short1_stage2_05_hl","Kill the guard"
"hud_int_hold_call_captain","Hold $BTN_INTERACT; to call the captain"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_cam_access_camera_train2","Railcar 2"
"hud_heist_bex33_hl","Attach the chain"
"hud_heist_arena_mission8","Use circle cutters to open the vaults from beneath."
"8db63936938575bf",""
"hud_heist_hox3_8","Kill the traitor for his betrayal."
"hud_heist_chas25_hl","Use C4 to create a new escape route"
"8db63936938575bf",""
"hud_e_framing_frame_stage2_mission4_hl","Do the trade"
"hud_equipment_need_bolt_cutter","You need a Bolt Cutter"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_pent23","When the wheels are spinning, release the jack and let the car ram through the door at full speed."
"hud_heist_red2_mission2","Find the bank manager - look for a yellow outline once he's identified. You need his keycard to access the server room."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"loading_trivia_75","Dragan spends a lot of time keeping himself in physical shape."
"hud_heist_bex12_hl","Repair the drill"
"hud_h_firestarter_stage2_mission8_hl","Take the server"
"ce90e691d0059df4","Deploy the toxic gas"
"hud_equipment_wire","Wires"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_man8","Get the administrator codes from the Taxman! Screams, threats and a good old beating - anything goes - we are in a hurry!"
"hud_heist_bex29","Activate the ventilation system to clear the air of gas."
"c257a018c10deb09","The description further explaining what the objective is."
"8db63936938575bf",""
"8db63936938575bf",""
"hud_action_opening_truck_door","Opening truck door"
"hud_heist_chas2_hl","Look for an alarm box outside"
"hud_heist_help_loud_07","The loot is pouring from the prison, try and secure as much as you can before time runs out!"
"hud_int_close_window","Hold $BTN_INTERACT; to close window"
"8db63936938575bf",""
"hud_heist_mex2","Search the bikers clubhouse for the briefing room and gain access to it."
"8db63936938575bf",""
"8db63936938575bf",""
"hint_full_bodybags","You already have the max amount of body bags."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_crojob2_mission15_hl","Wait for the boat"
"hud_heist_red2_mission18_hl","Meet our Insider at the gates"
"hud_heist_mad_13_hl","Stop the gas"
"8db63936938575bf",""
"hud_e_welcome_jungle_stage1_mission2","Find the address, locate the safe and open it up"
"loading_trivia_44","Chains used to be a military man but he didn't fit in. As a bank robber, he's a natural."
"8db63936938575bf",""
"hud_heist_bph_10","The helipad is on the other rooftop, extend the bridge to proceed!"
"hud_action_grabbing_lance","Grabbing thermal drill"
"hud_int_hold_activate_reader","Hold $BTN_INTERACT; to activate the barcode reader"
"hud_h_alex_stage1_mission3_hl","Secure the meth"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_des14","Find the correct symbol combination to open the ark."
"8db63936938575bf",""
"loading_gameplay_113","SWAT van turrets repair themselves twice -- each time after their shield breaks."
"hud_hint_nea_sentry_gun","You do not have enough ammo"
"8db63936938575bf",""
"hud_skirmish_wave_start","Wave $current; starts"
"8db63936938575bf",""
"8db63936938575bf",""
"loading_heister_7","Remember to check your Safe House regularly, you never know what could happen."
"mission_glace_identify_hl","Send up the Balloon"
"hud_heist_mex21_hl","Blow up the runway gates"
"8db63936938575bf",""
"hud_ind_new_5_wait_hl","Wait for the time lock"
"8db63936938575bf",""
"hud_heist_friend_stealth_02_hl","Connect the mic recorder to the phone"
"hud_heist_big_mission22","Place the thermite over the vault."
"hud_int_no_hydrogen_chloride","Requires hydrogen chloride"
"8db63936938575bf",""
"hud_heist_big_mission27_hl","Signal the bus"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_moon_03","Locate and enter the jewelry store on the first floor."
"hud_int_press_interaction_close","Press $BTN_INTERACT; to close"
"8db63936938575bf",""
"hud_hint_tape_loop_limit_reached","Can only have one active camera loop"
"hud_heist_dinner_load_gold_hl","Lift the gold out of here"
"hud_e_election_day_stage1new_mission3_hl","Escape!"
"hud_heist_moon_11_hl","Enter the back office"
"hud_action_rewiring_timelock","Rewiring time lock"
"8db63936938575bf",""
"8db63936938575bf",""
"hint_teammate_arrested","$TEAMMATE; was cuffed$LOCATION;!"
"heist_flat_hl_briefing","Deep inside the projects there's a fortified building, the headquarters of a local gang running a lucrative drugs operation. In this building there's a panic room bolted to the floor - and inside the panic room there's a fortune in cash. $NL; $NL;Getting into the building is easy, but the panic room is a tougher nut to crack. It'll take days to cut it open, and you don't have that much time. So if you can't get in, how are you going to get to all that money? The answer is simple: steal the whole room."
"hud_heist_bex4_hl","Find the server room"
"hud_carry_weapons","Assault Rifles"
"hud_heist_jerry01_20","Use the refueling equipment to refuel the helicopter."
"hud_heist_fex43","You need to restart the power to continue hacking."
"8db63936938575bf",""
"hud_heist_sand3","Get inside the control room by hacking the door security system."
"hud_haunted_mission2_hl","Wake up!"
"hud_e_framing_frame_stage3_mission9_hl","Escape"
"hud_chill_access_fbi","Press $BTN_INTERACT; to access the FBI Files"
"hud_carry_engine_11","Engine 11"
"hud_e_framing_frame_stage3_mission3","Set-up all the devices at your station on the roof"
"hud_heist_dah_05","Escort the CFO to the roof so that Bain can pick him up and extort him."
"5e98e6e6b2c39c1d","Rewire the hangar door and progress to the tower housing the drill derrick."
"8db63936938575bf",""
"hud_heist_fex37_hl","Open The Wine Cellar Gate"
"8db63936938575bf",""
"hud_e_election_day_stage3_mission7","Get to the escape vehicle"
"8db63936938575bf",""
"hud_heist_kenaz_c_09","Bile is circling nearby. Light a signal flare to bring him in."
"hud_carry_special_person","Person"
"8db63936938575bf",""
"hud_heist_moon_05","Take the necklace from behind the bullet proof glass and secure it for Vlad!"
"hud_int_restore_power","Press $BTN_INTERACT; to restore the power"
"hud_cam_access_camera_crojob2_dock_2B_03","Loading Dock 2B - 03"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"loading_gameplay_87","Almost every Stealth heist has a Camera Operator, be sure to kill him so cameras are no longer a problem."
"8db63936938575bf",""
"8db63936938575bf",""
"hud_action_barcode","Taking the barcode"
"hud_v_four_stores_mission3","The ride is on its way, keep tight"
"8db63936938575bf",""
"hud_heist_friend_loud_01_hl","Get the USB stick from the head of security"
"8db63936938575bf",""
"hud_action_opening_slide_gate","Opening gate"
"hud_e_election_day_stage3_mission9_hl","Drop off the thermal drill"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_pent08_hl","Find the code and steal the hard drive"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_crojob1_mission1_01","Enter the Dockyard and start looking for the 2 keycards."
"hud_heist_bph_9","Bain is out cold but Locke has him! Help them reach the helipad before we lose Bain!"
"hud_escape_jolly_mission4_hl","Pick up the C4"
"hud_heist_spa_16_hl","Wait for the Escape"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_brb_21_hl","Inspect the vault"
"8db63936938575bf",""
"loading_trivia_23","John Wick really likes his car."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_mex5","Place the breaching charges on the tunnel entrance."
"hud_action_picking_up_turtle","Picking the turtle up"
"hud_heist_cag1_9_hl","Escape with the car"
"hud_heist_short2_stage2b_12_hl","Escape"
"hud_carry_faberge_egg","Fabergé egg"
"8db63936938575bf",""
"hud_heist_jerry01_19","Secure the vault loot in the helicopter."
"8db63936938575bf",""
"hud_int_hold_place_laptop","Hold $BTN_INTERACT; to place the laptop"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_cam_access_camera_crojob2_dock_2B_07","Loading Dock 2B - 07"
"hud_action_cut_glass","Cutting glass"
"8db63936938575bf",""
"hud_heist_short1_stage2_19_hl","Access the laptop"
"hud_pda9_show_progress","Piggy Bank at Stage $PIGGY_LEVEL; ($PIGGY_PROGRESS;%)"
"hud_int_ink_money","Hold $BTN_INTERACT; plant the ink bomb"
"hud_equipment_notepad","Notepad"
"hud_heist_chew_landing_05_hl","Secure the loot in the helicopter"
"8db63936938575bf",""
"hud_heist_red2_mission13_hl","Secure the loot"
"8db63936938575bf",""
"hud_heist_fish_12_hl","Escape"
"8db63936938575bf",""
"hud_heist_short1_stage2_11_hl","Answer the pager"
"hud_heist_kenaz_s_05a_hl","Find and spike the correct bottle"
"hud_heist_pex3","You'll need door access to get inside the Evidence Room. The chief officer's computer can create RFID tags that give access to various rooms in the building."
"hud_hint_cam_computer","Alarm tripped: Camera detected a hacked computer"
"8db63936938575bf",""
"8db63936938575bf",""
"victory_group_total_kills","CREW BODY COUNT:"
"hud_int_search_case","Hold $BTN_INTERACT; to search case"
"hud_heist_jerry02_airdrop_signal","Locke's helicopter is waiting to collect the pallets. Ignite the flare to bring him in."
"hud_heist_bex2_hl","Get past the gates"
"hud_h_firestarter_stage2_mission3_hl","Access the computer"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_sand15_hl","Give Vlad a shot of adrenaline"
"8db63936938575bf",""
"hud_action_reload_sentry","Reloading Sentry Gun"
"8db63936938575bf",""
"hud_cas_open_powerbox","Hold $BTN_INTERACT; to pick the powerbox lock"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_int_press_signal_operator","Press $BTN_INTERACT; to signal the operator"
"hud_action_placing_mayan_gold_bar","Placing mayan gold bar"
"8db63936938575bf",""
"hud_heist_mex20_hl","Detach the hose"
"loading_trivia_59","Captain Winters spends a fortune on protective gear."
"hud_e_framing_frame_stage3_mission2","Find the laptop, two harddrives, USB stick, tablet and the phone."
"hud_heist_chew_train_07_hl","Hold out until Bain finds an escape"
"hud_heist_mex1_hl","Locate the tunnel"
"8db63936938575bf",""
"hud_arm_forest4_hl","Secure four turret ammo bags"
"hud_heist_bex32","Wait at the bank until Vlad's brother-in-law arrives."
"hud_cas_open_door","Press $BTN_INTERACT; to open the door"
"8db63936938575bf",""
"hud_heist_man3_hl","Check the limo"
"8db63936938575bf",""
"loading_trivia_6","Jimmy has declared that he will empty the Safe House bar faster than Aldstone can refill it. It's a titanic struggle with an unclear outcome."
"8db63936938575bf",""
"8db63936938575bf",""
"hud_int_hold_take_warhead","Hold $BTN_INTERACT; to take the warhead"
"hud_heist_mia_mission5_hl","Search for a basement"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"loading_trivia_91","The Butcher's signature and mode of operation is to transport guns inside frozen animal carcasses."
"8db63936938575bf",""
"uno_device_hint_9a69277a4eb42e34","48O9W8OKRDPW86OZOJJWR7OMPOU6RDJPRUTJKPRLW8OJLN77JWRPOW8OI7OKWCOKRPOW8O7N4URD7.2OWWRW8OJUO9O"
"e927daad979d5086","Start the drill"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"hud_int_search_luggage","Hold $BTN_INTERACT; to search luggage"
"hud_heist_mex3","Use the hint to locate the correct code and enter it into the keypad."
"8db63936938575bf",""
"holiday_warning_text","$event_icon;Holiday event bonus: XP +$bonus;%"
"hud_heist_crojob1_mission7_a","Open the containers and look for the bomb case."
"8db63936938575bf",""
"hud_heist_des13","Drill the vault door to get it open."
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_cane_mission1_hl","Get into Santa's Workshop"
"hud_heist_brb_28","The saw has stopped. Restart it!"
"8db63936938575bf",""
"hud_heist_hox1_16_hl","Escape available!"
"hud_heist_kenaz_c_20_hl","Wait for the blimp to arrive"
"8db63936938575bf",""
"prop_timer_gui_done","DRILLING COMPLETED"
"hud_int_close_cargo_door","Press $BTN_INTERACT; to close cargo door"
"hint_short_doctorbag","Deploy doctor bag with $BTN_USE_ITEM;."
"hud_int_take_fex_harddrive","Hold $BTN_INTERACT; to take contact list"
"2303bb502eb62553","Stop Recording"
"8db63936938575bf",""
"hud_action_taking_gas_canister","Taking gas canister"
"hud_int_search_cigar_boxes","Hold $BTN_INTERACT; to search the cigar boxes"
"hud_heist_cag1_1","Find a way into the car shop without getting detected."
"loading_gameplay_76","Getting kicked by a Cloaker or tased by Taser does not count towards your total amount times you are allowed to go down."
"37e803ab0c54f7b7","Locate the server room"
"hud_heist_brb_02_hl","Inspect the second floor"
"message_gas_applied","Gas applied!"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_action_picking_up_item","Picking up anniversary item"
"hud_roberts_mission8","Use the thermal drill to get into the vault."
"8db63936938575bf",""
"hud_int_equipment_huge_lance_desc","Go and get spare parts to repair the Beast"
"8db63936938575bf",""
"hud_heist_short1_stage2_05","Kill the guard before he spots the broken camera."
"8db63936938575bf",""
"8db63936938575bf",""
"hud_int_press_pick_up","Press $BTN_INTERACT; to pick up"
"hud_carry_weapon","Assault Rifles"
"8b522f4a1573c60b","Release $BTN_INTERACT; to cancel interaction (will trigger the alarm)"
"hud_heist_pent20","We need to get into the meeting room to kill Yufu Wang. Use the car to break down the door."
"hud_int_hold_cut_cable","Hold $BTN_INTERACT; to cut the cable"
"8db63936938575bf",""
"hud_escape_jolly_mission4","Grab the C4 and use it on the construction site wall."
"hud_heist_fex16_hl","Collect Components for the Explosives"
"8db63936938575bf",""
"hud_heist_des5","Search the computers for where the artifacts might be located."
"hud_carry_diamonds","Jewelry"
"hud_cam_access_camera_hall_a","Hall A"
"hud_action_barricading","Barricading"
"8db63936938575bf",""
"hud_heist_bex22","Try to find an object to copy the manager's fingerprint from."
"hud_action_reviving","Helping"
"8db63936938575bf",""
"hud_heist_short2_stage2b_16","Pick up the cocaine again."
"hud_heist_chas28","The code is hidden somewhere in the auction office, look around and see what you can find."
"hud_hint_alarm_pager_not_answered","Alarm tripped: Pager operator didn't receive an answer"
"8db63936938575bf",""
"hud_int_use_bridge","Hold $BTN_INTERACT; to bridge the gap"
"hud_heist_pet1_2_hl","Move the goats to the truck"
"8db63936938575bf",""
"hud_heist_chew_train_01","They should have the BCI in the front of the train. Make your way there!"
"hud_heist_help_loud_11_hl","Reach the trains"
"8db63936938575bf",""
"hud_heist_pent03_hl","Call the elevator from the basement"
"hud_heist_short2_stage2b_06_hl","Trade the hostage"
"hud_heist_des38_hl","Place the box on the conveyor"
"8db63936938575bf",""
"hud_h_firestarter_stage2_mission7_hl","Drill open the server barrier"
"hud_v_mallcrasher_mission1_hl","Enter the mall"
"b04fb0db7eafb7a4","Use Lost Safe Keycard"
"hud_e_framing_frame_stage3_mission5","Locate and get into the hidden vault"
"hud_int_hold_take_meth","Hold $BTN_INTERACT; to take the meth"
"8db63936938575bf",""
"hud_press_pex_give_keys","Press $BTN_INTERACT; to Give Car Keys"
"8db63936938575bf",""
"hud_gage_assignment_progress","$peer_name; picked up $assignment;. Remaining packages: $remaining;."
"hud_heist_vit_9","There should be a hidden safe somewhere inside the Oval Office. Find it!"
"8db63936938575bf",""
"hud_int_rewire_timelock","Hold $BTN_INTERACT; to re-wire the time lock"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_cam_access_camera_teller_hallway","Teller hallway"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_heist_trai08_hl","Break into the wagons and secure the plates"
"hud_heist_chas36","To get past the gate you need a blowtorch. There might be one below the store."
"8db63936938575bf",""
"hud_heist_short2_stage2b_13","Put a doctor bag on the ground and heal yourself."
"hint_no_documents","Need documents"
"hud_heist_pent07_hl","Find the hidden server room"
"8db63936938575bf",""
"hud_e_election_day_stage2new_mission1_hl","Break into the compound"
"8db63936938575bf",""
"hud_heist_chca22","Get inside the meeting room and use the silicone to take his handprint mold."
"hud_vehicle_wait_respawn","Waiting for the driver to respawn the vehicle"
"8db63936938575bf",""
"hud_heist_mex19","Find the switch to open the gates to the runway."
"hud_heist_big_mission11_hl","Loot the vault"
"8db63936938575bf",""
"hud_cg22_show_buff","Shredding this present will give you $BUFF_STRING;"
"hud_heist_fex12","Kill Buluc in any way you see fit."
"8db63936938575bf",""
"uno_device_hint_858e65a39b62be9e","W8OKRDPW86OZOJJWR7ONZN7DNC7O8ON.RP9NLO9WJRKNJWW8NW9RR9O8N.NU8N9UOWRPONUW"
"hud_action_marking_clues","Marking clues"
"8db63936938575bf",""
"8db63936938575bf",""
"hint_window_barricade","Use the planks on windows, vents and fences in order to barricade them"
"heist_help_hl","Prison Nightmare"
"cb018b44c3142e66","Drive away from the oil rig!"
"hud_equipment_use_ticket","You need the ticket!"
"mission_glace_1_hl","Locate the prison convoy"
"hud_action_searching_fridge","Searching fridge"
"hud_action_pkuing_flammable_liquid","Picking up Flammable liquid"
"8db63936938575bf",""
"hud_heist_fish_06","Turn off all coolent systems for the servers. That should overheat them."
"hud_heist_kenaz_c_12","Throw the bags at the indicated spot in the Gambling Hall to assemble the winch."
"hud_hint_cop_trip_mine","Alarm tripped: Police detected a trip mine"
"hud_heist_moon_05_hl","Steal the necklace"
"hud_civilian_killed_title","Civilian killed!"
"8db63936938575bf",""
"8db63936938575bf",""
"hud_int_place_mould","Press $BTN_INTERACT; to place mold"
"8db63936938575bf",""
"uno_device_hint_a6711f510ea810d7","W8OKRDPW86OZOJ.6.9RWJM677C7RR.4867OR9W8OCRNW"
"hud_heist_rat5","The escape vehicle is on the way. Defend your position!"
"8db63936938575bf",""
"hud_carry_engine_2","Engine 2"
"hud_heist_wwh_05c","Remove the moorings holding the boat in place and detach the hose from the boat."
"hud_e_framing_frame_stage2_mission4","Throw the bags to do the trade"
"8db63936938575bf",""
"hud_heist_chca15_hl","Secure the loot"
"loading_gameplay_139","Shotguns can take down multiple cops in a single shot. Aim for a crowd and fire away."
"mad_txt_006","операционная"
"hud_days_title","Day $DAY; of $DAYS;"
"hud_heist_chas33","Deliver the statue to its transport."
