ID,String
"achievement_cane_4_unlock","Unlocks the "Christmas Cap" mask."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_dec21_01_desc","Complete the Breakin' Feds heist or the Buluc's Mansion heist on the Mayhem difficulty or above in stealth and everyone on your crew dressed in Christmas outfits and masks, without using any pagers. Because nobody has ever seen Santa."
"achievement_axe_65_desc","Complete all of Bain's contracts on the Death Sentence difficulty with the One Down mechanic activated."
"achievement_live_4_desc","In The Alesso Heist, complete the heist in loud without using the zip-line or bag chutes on the OVERKILL difficulty or above."
"achievement_gage_4","Public Enemies"
"achievement_fex_11_unlock","Unlocks the "Undead Peacock" mask."
"8db63936938575bf",""
"achievement_ggez_73","A Ride Through Foggy Bottom"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_31","Once Upon A Time in the Old Neighborhood"
"achievement_skm_12","Halfoffius, God of the Mall"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage_8_desc","Fill up 72 weapon slots."
"8db63936938575bf",""
"achievement_fex_8","Sunset Serenade"
"achievement_trk_ds_0","Being Precious"
"achievement_pick_64_desc","Complete all of the Elephants contracts on the Mayhem difficulty or above."
"achievement_axe_25_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_kenaz_3","City of Sin and Well-Oiled Gears"
"8db63936938575bf",""
"achievement_pick_49","There is no Goat Level"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_uno_3_desc","In the Mallcrasher job, complete the heist and escape within 3 minutes."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_hm_2","Running in the 80's"
"achievement_brb_4","Hidden Treasures"
"8db63936938575bf",""
"achievement_turtles_4_additional","This achievement requires you to own the Gage Ninja Pack DLC."
"achievement_trk_gg_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_sw_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pxp2_1","Field Test"
"8db63936938575bf",""
"achievement_trk_b_0_desc","Complete all of Bain's contracts on the Normal difficulty or above."
"achievement_bigbank_6_additional","This is a Big Bank achievement."
"achievement_axe_21_desc","Complete the Transport: Crossroads job on the Death Sentence difficulty with the One Down mechanic activated."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_ms_2","Explosive Cargo"
"achievement_man_3_unlock","Unlocks the "Hans" mask, "Red Black" material and "Luse" pattern."
"achievement_pim_3_additional","This achievement requires you to own the John Wick Weapon Pack DLC."
"achievement_ranc_4","Showdown at Midland Ranch"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_e_2_desc","Complete all of the Elephant's contracts on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_49","You Goat to be Kidding Me..."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_vit_3_desc","Complete The White House job on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_run_8","Zookeeper"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cow_5_desc","Complete The Bomb: Forest job without letting any civilian flee or die, having at least five civilians in the heist, while escaping with the boat."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_skm_36","Federales on the Run"
"8db63936938575bf",""
"achievement_cac_8","Why?"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_chca_7_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_pick_48_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_cane_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_16_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"achievement_trk_af_0_desc","Complete the Aftershock job on the Normal difficulty or above."
"achievement_cac_20","Say Hello To My Halloween Friend!"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_37_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pex_8_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_ff_3_desc","Complete the Framing Frame job on the OVERKILL difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cee_2_additional","Does not require you to play from rank 0 of Crime Spree. You can use continental coins to buy initial Crime Spree ranks."
"achievement_trk_pr_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_sah_3","Shipwreck Survivor"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pal_5","Crowd Control"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_mex2_5_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_ovk_10","Wasteful"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pink_panther_desc","On day 1 of the Framing Frame job, steal all sold paintings without being seen."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_farm_6_desc","In the Slaughterhouse job, find the marked pig, secure it in the container and then complete the heist on the OVERKILL difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_jerry_4","1... 2... 3... JUMP!"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_44","Ocean's Four"
"8db63936938575bf",""
"achievement_des_2_desc","Complete the Henry's Rock job on the Hard difficulty or above."
"8db63936938575bf",""
"achievement_bigbank_10_additional","This achievement requires you to own the Big Bank DLC. Only the masks "The 16th", "The 18th", "The 1st" and "The First American" counts for this achievement."
"8db63936938575bf",""
"achievement_des_8_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"achievement_mex2_5","If You Can't Stand The Heat, Get Out Of The Meth Lab"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_peta_4","BAAaa...*BANG*...aaAAH"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_br_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_charliesierra_8_desc","In the GO Bank job, put at least 4 body bags under the Christmas tree."
"achievement_ckr_5","Chaos Breeds Order"
"8db63936938575bf",""
"achievement_spa_4_desc","Complete the Brooklyn 10-10 job from start, by having all team members using Sniper Rifles and the OVE9000 saws on the OVERKILL difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_death_12_desc","Complete all of the Elephants contracts on the Death Wish difficulty or above."
"achievement_trk_co_3_desc","Complete the Cook Off job on the OVERKILL difficulty or above."
"achievement_gage4_8_desc","Kill 10 snipers using any shotgun and flechette ammo."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_des_2","Murkywater's Lost and Found Department"
"achievement_dah_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_nmh_3","Becoming Residents"
"achievement_turtles_1_desc","Get eleven kills with the Lebensauger .308 Sniper Rifle without reloading it."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cac_1_additional","This Achievement was suggested by the PAYDAY 2 Community."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_steel_3_unlock","Unlocks the "Mason Knight Veteran" mask, "Scale Armor" material and "Mason" pattern."
"achievement_gage4_4","Seven Eleven"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_36_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_pex_11_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_trk_c_5","Baba Yaga"
"8db63936938575bf",""
"achievement_trk_uc_3_desc","Complete the Undercover job on the OVERKILL difficulty or above."
"achievement_cow_5_additional","This achievement requires you to own The Bomb Heists DLC."
"achievement_skm_30","No Heisters Here, Just Us Dinosaurs"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cane_5","Only Santa Brings Gifts"
"8db63936938575bf",""
"achievement_trk_bi_2_desc","Complete The Biker Heist on the Very Hard difficulty or above."
"achievement_armored_6_additional","Kills by AI teammates will count towards this achievement."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_gb_0_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_axe_37","First World Problems"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_eagle_5_unlock","Unlocks the "Old Blood and Guts" mask, "Light Barrel" for the Buzzsaw 42 light machine gun, "Patriot" material and "Captain War" pattern."
"achievement_pick_52_desc","Complete the Undercover job on the Mayhem difficulty or above."
"8db63936938575bf",""
"achievement_vit_2_desc","Complete The White House job on the Hard difficulty or above."
"achievement_ignominy_4_desc","Reach the fourth rank of Infamy."
"achievement_axe_31_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ovk_1","Cooking With Style"
"8db63936938575bf",""
"achievement_cac_17","Van Gogh to Hell"
"achievement_trk_ed_3","Democracy in Action"
"achievement_des_5","Prairie Heister"
"8db63936938575bf",""
"achievement_vit_7","Party Like it's 1812"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_axe_13_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_brooklyn_4_unlock","Unlocks the "Dawg" mask."
"achievement_nmh_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_sand_8","Take care of Your Frenemies"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_bb_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_sand_2","Cupcake Rescuer"
"8db63936938575bf",""
"achievement_trk_yh_2_desc","Complete The Yacht Heist on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_js_2_desc","Complete the Jewelry Store job on the Very Hard difficulty or above."
"achievement_bat_5","Honor Among Thieves"
"8db63936938575bf",""
"achievement_bex_2_desc","Complete the San Martín Bank job on the Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_rvd_7_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"achievement_trk_lr_0_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_bph_7","Call from the Mayor"
"achievement_bigbank_10_desc","Complete any heist while you and your four man crew are wearing one different "Big Bank" mask each."
"achievement_axe_20_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_br_2","Trustee Robbers"
"achievement_pick_33_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_ckr_4","Nowhere to Run"
"achievement_sand_4","Vlad's Hero"
"achievement_trk_ev_1_additional","This achievement requires you to play from the lobby to the end of the heists."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_halloween_nightmare_1_additional","This achievement cannot be unlocked by playing on higher difficulty levels."
"achievement_the_first_line_additional","This achievement will reward "The First Line" trophy."
"8db63936938575bf",""
"achievement_pick_43","I Put It on Repeat"
"8db63936938575bf",""
"achievement_trk_nc_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_dark_3_unlock","Unlocks the "Augmentation" mask, "Spaceship" material and "Squares" pattern."
"achievement_pim_3_desc","Kill 45 Russian specials on the Boiling Point job with any Submachine Gun on the OVERKILL difficulty or above."
"8db63936938575bf",""
"achievement_ggez_74","Pretty Pretty Princesses"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_th_0","Heisters in a Tincan"
"achievement_eng_4_desc","On the Diamond Store job or on day 1 of the Hoxton Breakout job, find and pick up the hidden Cultist Trophy five times."
"achievement_fex_1_desc","Complete the Buluc's Mansion job on the Normal difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ranc_1_desc","Complete the Midland Ranch job on the Normal difficulty or above."
"8db63936938575bf",""
"achievement_death_26_desc","Complete all of Bain's contracts on the Death Wish difficulty or above."
"achievement_trk_e_3_desc","Complete all of the Elephant's contracts on the OVERKILL difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_gb_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_farm_5","Dead Meat"
"achievement_halloween_5_desc","While wearing the "Frank" mask from the Halloween event, get electrocuted by a Taser 25 times."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_nmh_9_desc","In the No Mercy job, cut the correct wire opening the ICU door security system."
"8db63936938575bf",""
"achievement_run_7_desc","Complete the Heat Street job on the Death Sentence difficulty with the One Down mechanic activated."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_tp_1","We Like Long Walks"
"achievement_fish_5_desc","Complete The Yacht Heist without killing anyone."
"8db63936938575bf",""
"achievement_eagle_3_additional","This achievement requires you to own the Gage Historical Pack DLC. Only the masks "British Bulldog", "The Red Bear", "Old Blood and Guts" and "The Constable" counts for this achievement."
"8db63936938575bf",""
"achievement_cac_32","WULULULULU--BZZZT!!!"
"achievement_trk_d_5_desc","Complete all of Dentist's contracts on the Death Wish difficulty or above."
"achievement_born_6_desc","On day 2 of The Biker Heist, destroy the helicopter turret."
"achievement_trk_sr_3","Like a Shimmer Through the Night"
"8ec4908a5a4a34bf","In the Crude Awakening job, find the purest sample of the correct oil batch on the first try."
"8db63936938575bf",""
"achievement_green_2_desc","Complete the First World Bank job on the OVERKILL difficulty or above using the PAYDAY: The Heist crew, Reinfeld Shotguns, and Bernetti 9 Pistols."
"8db63936938575bf",""
"achievement_death_22","Shipment and Handling"
"achievement_trk_l_3_desc","Complete all of Locke's contracts on the OVERKILL difficulty or above."
"achievement_ckr_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_sawp_1_desc","While wearing the "Cable Guy" outfit, kill 200 enemies using electric melee weapons on the OVERKILL difficulty or above."
"achievement_murphys_laws_desc","Catch a bag mid-air."
"achievement_ameno_3_desc","In the Mallcrasher job, loot $1,800,000 in loose cash within 50 seconds of starting the heist. The heist must be played on the OVERKILL difficulty."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_des_1","Sand in Your Shoes"
"8db63936938575bf",""
"achievement_des_4","Oasis of Bullets"
"8db63936938575bf",""
"achievement_turtles_3","Shuriken Shenanigans"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_61_desc","Complete The Bomb: Dockyard job on the Mayhem difficulty or above."
"achievement_pim_1_additional","This achievement requires you to own the John Wick Weapon Pack DLC."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage_5_additional","This achievement requires you to own the Gage Weapon Pack #01 DLC."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_65","Trusted Friends"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_skm_27","Sit Them Down on the Curb"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage4_9_desc","Hit 4 enemies simultaneously using any shotgun and HE rounds."
"achievement_bullet_dodger_desc","In the Street escape, complete the escape without letting any enemy snipers die."
"8db63936938575bf",""
"achievement_trk_b_0_additional","This achievement requires you to play from the lobby to the end of the heists."
"achievement_sah_8_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"8db63936938575bf",""
"achievement_death_16_additional","This achievement requires you to play from the lobby to the end of the heist."
"eaad825ae6363e5a","SERA Needs A Medic Bag"
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage3_16_unlock","Unlocks the "Sniper Suppressor" for the Rattlesnake sniper rifle."
"achievement_trk_cc_4","Reminds Me of Myself Back in the Day!"
"achievement_skm_25","Holdout in the Sun"
"8db63936938575bf",""
"achievement_cow_4_unlock","Unlocks the "Tech Lion" mask, "Marble Rock" material and "Lion Game Lion" pattern."
"achievement_pim_3","UMP for Me, UMP for You"
"achievement_friend_2_desc","Complete the Scarface Mansion job on the Death Wish difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_af_3","Bring it Back Safe"
"achievement_glace_6_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_ggez_57","Shoot to the Beat"
"achievement_fish_5_unlock","Unlocks the "Sailor" mask, "Neon Blue" material and "Hotel Pattern" pattern."
"achievement_cac_21_additional","This achievement requires you to play from the lobby to the end of the heist. This Achievement was suggested by the PAYDAY 2 Community."
"achievement_bigbank_1","It Takes Two to Tango"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_death_28_desc","Complete all contracts on the Very Hard difficulty or above."
"achievement_pick_9_desc","Complete the Firestarter job on the Mayhem difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_rvd_1","Walking the Dogs"
"achievement_trk_tp_3_desc","Complete the Transport: Park job on the OVERKILL difficulty or above."
"achievement_trk_mc_1","Fury Day"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_pick_4_desc","Complete the Nightclub job on the Mayhem difficulty or above."
"achievement_chca_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_dec21_02_desc","Get 75 kills with any non-explosive throwable weapon."
"8db63936938575bf",""
"achievement_axe_63_desc","Complete all of Hector's contracts on the Death Sentence difficulty with the One Down mechanic activated."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_slakt_1","Speedlock Holmes"
"achievement_axe_48_desc","Complete the Birth of Sky job on the Death Sentence difficulty with the One Down mechanic activated."
"b4dbed4c5a4174ae","Unlocks the "Surveillant" suit, the "Playback" gloves, and the "Clownbyte" mask."
"achievement_wwh_5_desc","Complete the Alaskan Deal job on the Mayhem difficulty or above."
"8db63936938575bf",""
"achievement_mex_1_desc","Complete the Border Crossing job on the Normal difficulty or above."
"8db63936938575bf",""
"achievement_ggez_28","EZ"
"achievement_glace_6_desc","Complete the Green Bridge job on the Death Wish difficulty or above."
"8db63936938575bf",""
"achievement_cow_11_additional","This achievement requires you to own The Bomb Heists DLC."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cac_16","Damn it, Bile..."
"8db63936938575bf",""
"achievement_chca_4_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_glace_9_desc","On the Green Bridge job, escort the convict from the van to the scaffolding while never touching the ground, on the OVERKILL difficulty or above."
"8db63936938575bf",""
"achievement_grv_3","Have Nice Day!"
"8db63936938575bf",""
"achievement_gage4_5","Shotguns 101"
"8db63936938575bf",""
"achievement_payback_3_desc","Kill the traitor."
"8db63936938575bf",""
"achievement_pent_6_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_run_2","Hard Street"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_bat_5_desc","In The Diamond job, complete the heist while you and your four man crew are wearing one different "Diamond Heist" mask each on the OVERKILL difficulty or above."
"achievement_ignominy_3_desc","Reach the third rank of Infamy."
"8db63936938575bf",""
"achievement_bex_7_unlock","Unlocks the "Calavera" variant of the "The Minstrel" Outfit."
"achievement_chca_8","Second Star to the Right, then Straight On 'Til Morning"
"achievement_the_wire_desc","On day 2 of the Firestarter job, complete the heist in stealth without hacking the computer."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_lr_3_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_ggez_69_desc","Complete the Transport: Downtown job on the Death Sentence difficulty."
"8db63936938575bf",""
"achievement_trk_tu_3_desc","Complete the Transport: Underpass job on the OVERKILL difficulty or above."
"8db63936938575bf",""
"achievement_pick_21_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_deer_7_desc","In the White Xmas job, secure the rare Almir's Toast."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_steel_4","Black Knight"
"achievement_ggez_76_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_brb_2_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_skm_2","Dinner, a Show and Some Blackjack"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_sand_9_desc","In the Ukrainian Prisoner job, find and steal what Yufu Wang has hidden away."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_charliesierra_7_desc","In the GO Bank job, complete the heist without using your primary weapon on the OVERKILL difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_sa_5_desc","Complete the Safe House Raid on the Death Wish difficulty or above."
"achievement_glace_4_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_ggez_21","Nothing Glitters Like Gold"
"8db63936938575bf",""
"achievement_diamonds_are_forever_desc","In the Jewelry store job, steal and secure 4 bags without the escape car leaving the first time."
"achievement_ggez_57_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_eng_4","The one who declared himself the hero"
"achievement_gage2_5","They Drew First Blood, Not Me"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_deer_6_additional","Only the masks "Mrs. Claus", "Krampus", "Mechanical Santa" and "The Strinch" counts for this achievement."
"achievement_ggez_42","Four Heister Discount"
"achievement_trk_j_4_additional","This achievement requires you to play from the lobby to the end of the heists."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_cac_10_desc","In the First World Bank job, kill all Bulldozers in the vault within 30 seconds after jumping down the hole."
"achievement_trai_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"achievement_trk_wd_2_desc","Complete the Watchdogs job on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_sr_2_desc","Complete the Shadow Raid job on the Very Hard difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_tag_5","Don't Wake the Feds"
"achievement_trk_ev_4","The Heisters Day Out"
"achievement_ggez_73_desc","Complete the Transport: Underpass job on the Death Sentence difficulty."
"achievement_gage5_4_additional","This achievement requires you to own the Gage Assault Pack DLC."
"8db63936938575bf",""
"achievement_trk_tt_1","Modern Train Robbers"
"8db63936938575bf",""
"achievement_gage4_1","Police Brutality"
"8db63936938575bf",""
"achievement_vit_11_additional","This achievement requires you to play from the lobby to the end of the heist. Only the masks "The 46th", "The 45th", "The 44th", "The 43rd", "The 42nd", "The 37th", "The 18th", "The 16th", "The 1st", "The First American" and "God Emperor" counts for this achievement."
"achievement_brb_2_desc","Complete the Brooklyn Bank job on the Hard difficulty or above."
"8db63936938575bf",""
"achievement_brb_10_desc","On the Brooklyn Bank job, complete the heist while you and your four man crew are wearing one different Brooklyn Bank animal mask each on the OVERKILL difficulty or above."
"achievement_ignominy_7_desc","Reach the seventh rank of Infamy."
"achievement_ggez_21_desc","Complete the Bank Heist: Gold job on the Death Sentence difficulty."
"achievement_halloween_3","Afraid of the Dark"
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_b_2_desc","Complete all of Bain's contracts on the Very Hard difficulty or above."
"8db63936938575bf",""
"achievement_gage_5_desc","Kill 100 enemies using only the Eagle Heavy rifle."
"achievement_turtles_3_additional","This achievement requires you to own the Gage Ninja Pack DLC."
"8db63936938575bf",""
"achievement_chca_7_desc","Complete the Black Cat job on the Death Sentence difficulty."
"achievement_trk_bm_1","Priceless Relic Collector"
"8db63936938575bf",""
"achievement_trai_12_desc","Complete the Lost In Transit job without raising the alarm or killing anyone."
"achievement_trk_sr_0_desc","Complete the Shadow Raid job on the Normal difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_gage3_6","Seer of Death"
"8db63936938575bf",""
"achievement_steel_2","Their Armor Is Thick and Their Shields Broad"
"achievement_ggez_27_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_steel_2_additional","This achievement requires you to own the Gage Chivalry Pack DLC."
"achievement_trk_bi_1_desc","Complete The Biker Heist on the Hard difficulty or above."
"achievement_going_all_in_desc","In the Nightclub job, put a bag filled with money on the poker table."
"8db63936938575bf",""
"achievement_trk_uc_0_desc","Complete the Undercover job on the Normal difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_fex_8_additional","This achievement requires you to play from the lobby to the end of the heist. You can activate the One Down mechanic on the Buy Contract screen."
"achievement_mex_3_desc","Complete the Border Crossing job on the Very Hard difficulty or above."
"8db63936938575bf",""
"achievement_pick_31_desc","Complete the Hotline Miami job on the Mayhem difficulty or above."
"8db63936938575bf",""
"achievement_trk_lr_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_murphys_laws","I Got It, I Got It!"
"achievement_djur_1_additional","This achievement requires you to play from the lobby to the end of the heist."
"achievement_brooklyn_4","Jump! Jump! Jump!"
"8db63936938575bf",""
"achievement_skm_34","Scorpions and Negotiators"
"8db63936938575bf",""
"achievement_man_4","The Saviour"
"8db63936938575bf",""
"achievement_armed_and_dangerous_desc","Reach reputation level 50."
"achievement_trk_gs_0_desc","Complete the Goat Simulator job on the Normal difficulty or above."
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"8db63936938575bf",""
"achievement_trk_bo_1","Basic Capitalism"
"8db63936938575bf",""
